fid,cr_dens,price,morfotype,cluster,minor_roads_dens,tree_dens,poi_dens,ma_morf,morfotype_unique,empt_place,parks,rail,trunk
18326,0.53793,2,1,21,4.08652,6.123,0.236,1,2,0,1,0,0
18327,0.15263,3,1,31,1.00208,1.452,0.056,1,1,0,1,0,0
18328,0.25659,1,1,11,5.18616,1.311,0.328,1,2,0,1,0,0
18329,0.23478,2,1,21,1.8777,2.838,0.341,0,3,1,1,0,0
18330,0.08140,2,2,22,3.92888,2.794,0.645,0,2,0,1,0,0
18332,0.41554,3,2,32,3.29076,0.991,1.487,1,3,0,1,0,0
18333,0.18833,3,1,31,1.88286,0.353,0.118,0,3,0,1,0,0
18335,0.17347,3,1,31,0.96348,2.586,0.053,1,1,1,1,0,0
18336,0.08297,3,1,31,1.97925,2.692,0.104,1,2,0,1,0,0
18337,0.41907,3,1,31,22.83931,17.662,0,1,1,1,1,0,0
18338,0.18825,3,1,31,0.79126,1.208,0.04,0,3,0,1,0,0
18339,0.15650,3,1,31,2.73552,0.306,0.612,0,1,0,1,0,0
18340,0.28338,3,1,31,3.6189,8.437,0,0,3,0,1,0,0
18341,0.35333,3,1,31,1.64231,3.656,0.078,0,2,0,1,0,0
18342,0.03336,3,1,31,3.18107,1.846,0.738,0,1,0,1,0,0
18343,0.38145,2,2,22,4.90202,3.686,0,1,2,0,1,0,0
18344,10.90136,2,1,21,18.40877,7.987,15.975,1,3,0,1,0,0
18345,0.63975,2,2,22,4.6493,12.881,1.056,0,3,0,1,0,0
18347,0.15570,3,1,31,0.63965,1.148,0,1,1,1,1,0,0
18348,0.40885,2,2,22,22.84875,7.695,0,0,2,0,1,0,0
18349,0.17801,1,2,12,2.07956,2.68,0.103,0,2,0,1,0,0
18350,0.27323,3,1,31,0.92455,0.313,0.052,1,2,0,1,0,0
18351,0.07508,3,1,31,0.55351,3.315,0.234,0,2,0,1,0,0
18352,0.09034,3,1,31,0.42017,0.707,0.032,1,1,0,1,0,0
18353,0.05991,3,1,31,0.68316,0.795,0,1,1,1,1,0,0
18354,0.02216,3,1,31,0.5943,2.29,0.247,1,2,0,1,0,0
18355,0.11518,2,1,21,1.1325,2.172,0.217,0,2,1,1,0,0
18356,0.38727,3,1,31,6.78081,0,0,1,1,0,1,0,0
18357,0.10367,3,1,31,0.40157,2.246,0,0,2,0,1,0,0
18358,0.31122,2,2,22,2.47191,3.572,2.535,1,2,0,1,0,0
18359,0.06336,3,1,31,0.6066,2.078,0.064,1,1,1,1,0,0
18360,0.29202,3,2,32,5.6052,1.808,0.362,0,2,1,1,0,0
18361,0.24853,2,2,22,1.04054,1.034,0.188,0,3,0,1,0,0
18362,0.15573,1,1,11,3.25929,3.308,0.301,1,1,1,1,0,0
18363,0.10157,3,1,31,0.94747,0.692,0.053,1,1,0,1,0,0
18364,0.16498,3,1,31,0.81665,2.123,0.046,1,1,1,1,0,0
18365,0.95955,2,1,21,2.30958,5.686,0.348,1,2,0,1,0,0
18366,0.11250,3,1,31,1.00467,3.7,0.054,1,2,0,1,0,0
18367,0.18367,3,1,31,3.23143,6.315,0,1,2,1,1,0,0
18368,0.11259,2,1,21,0.88076,3.284,0.051,0,2,1,1,0,0
18369,0.17342,3,1,31,2.18401,3.231,0.497,1,1,0,1,0,0
18370,0.33573,3,1,31,0.49322,0.098,0.033,1,2,1,1,0,0
18371,0.44268,3,2,32,2.71691,0.557,0.557,0,2,1,1,0,0
18372,0.19153,3,1,31,3.65319,10.229,0,1,1,1,1,0,0
18373,0.07771,3,1,31,1.43054,5.265,0,1,1,1,1,0,0
18374,0.09665,2,2,22,10.22156,7.722,0,1,2,1,1,0,0
18375,0.92135,2,1,21,21.00984,2.972,1.486,1,2,1,1,0,0
18376,1.96837,2,1,21,24.35395,0,0,1,2,1,1,0,0
18378,0.05281,2,1,21,1.90083,3.033,1.451,0,2,1,1,0,0
18379,0.22397,2,2,22,5.49263,0.342,0,0,2,1,1,0,0
18380,0.26536,3,1,31,0.94438,3.533,0.05,0,2,0,1,0,0
18381,0.05633,3,1,31,0.36574,1.796,0.036,0,2,0,1,0,0
18382,0.10993,2,1,21,1.83043,1.048,0.087,0,1,1,1,0,0
18383,0.33131,3,1,31,0.76811,0.224,0,1,1,1,1,0,0
18384,0.38540,2,2,22,30.72803,0,2.11,1,2,1,1,0,0
18385,0.05701,3,1,31,1.67778,2.022,0.092,1,1,1,1,0,0
18386,0.46714,3,1,31,6.77989,0,0.598,1,1,1,1,0,0
18387,0.14059,2,3,23,4.07059,3.207,1.71,1,1,0,1,0,0
18388,0.38810,3,1,31,0.73244,1.065,0.436,1,2,1,1,0,0
18389,0.04533,2,3,23,12.20102,0,0,1,2,0,1,0,0
18390,0.60343,3,2,32,3.39763,0,0,0,2,1,1,0,0
18391,0.23209,3,1,31,0.46213,2.854,0,1,1,0,1,0,0
18392,0.16772,3,1,31,13.91236,0,0,1,1,0,1,0,0
18393,0.35298,3,1,31,3.29173,0.813,3.253,1,2,1,1,0,0
18394,0.33597,2,2,22,23.87817,18.811,0,1,2,1,1,0,0
18395,0.63529,2,1,21,0.81131,3.529,0.158,0,2,1,1,0,0
18397,0.16023,2,2,22,8.69544,3.163,3.795,0,2,1,1,0,0
18398,1.25079,1,2,12,4.1231,4.239,13.896,1,2,0,1,0,0
18399,1.64486,1,2,12,5.16433,4.754,15.619,0,2,0,1,0,0
18400,0.96311,1,2,12,23.71405,3.186,33.45,1,2,0,1,0,0
18402,0.17406,3,1,31,0.90819,3.376,0.058,1,2,0,1,0,0
18404,1.51772,2,1,21,28.53963,22.214,0,1,1,0,1,0,0
18405,0.20590,3,1,31,0.83731,3.366,0.052,0,2,0,1,0,0
18406,0.04431,2,1,21,0.45971,0.479,0.028,0,2,1,1,0,0
18407,0.24404,3,1,31,2.25741,2.256,0,1,1,1,1,0,0
18408,0.10638,3,1,31,0.9847,2.077,0.058,1,1,1,1,0,0
18409,0.37339,3,1,31,1.46878,0,0,1,1,1,1,0,0
18412,0.35889,2,2,22,4.08622,4.126,0.589,0,2,1,1,0,0
18413,0.18937,3,1,31,0.83796,2.476,0.085,1,1,0,1,0,0
18414,0.05073,3,2,32,3.07225,2.083,0.174,0,2,0,1,0,0
18415,0.06878,3,1,31,1.18045,0.411,0.587,0,2,0,1,0,0
18416,0.19199,3,1,31,0.70379,3.47,0,1,1,0,1,0,0
18417,0.08516,3,2,32,0.93515,0.461,0.138,0,2,0,1,0,0
18418,0.11705,3,2,32,0.61408,3.045,0.224,0,2,0,1,0,0
18419,0.13360,3,1,31,1.67608,0.197,0.395,1,2,0,1,0,0
18420,0.42571,3,2,32,7.21464,4.436,3.327,0,1,0,1,0,0
18421,0.84625,3,1,31,14.15435,0,0,1,1,1,1,0,0
18422,0.21625,3,2,32,1.55176,3.038,0.098,0,2,0,1,0,0
18423,0.47075,3,1,31,1.63806,5.34,0.339,1,1,0,1,0,0
18425,0.15237,3,1,31,0.4534,2.36,0,1,1,0,1,0,0
18426,0.18661,3,1,31,0.38174,1.233,0,1,1,0,1,0,0
18427,0.45633,3,2,32,0.98458,3.768,0.437,0,2,0,1,0,0
18429,1.16433,3,2,32,6.75869,0.768,3.071,0,2,0,1,1,0
18430,0.05245,3,2,32,1.05839,0.461,0.23,0,2,1,1,0,0
18431,0.03149,3,2,32,9.74133,1.093,24.054,1,1,0,1,1,0
18432,0.11717,3,1,31,3.03719,1.859,0,0,2,0,1,1,1
18433,0.03296,2,2,22,2.02116,2.241,0.598,0,2,1,1,0,0
18434,0.60599,3,2,32,7.72799,4.504,0.45,0,2,1,1,0,0
18435,0.07397,2,2,22,1.61365,0.124,0,0,2,1,1,0,0
18436,0.21244,3,1,31,2.99109,1.021,0,1,1,1,1,0,0
18437,0.13041,3,2,32,1.10924,0.827,0.138,0,2,0,1,0,0
18438,0.09714,3,1,31,8.06931,2.702,0,1,2,0,1,0,0
18439,0.23852,3,2,32,2.19408,11.399,1.322,1,1,0,1,0,0
18440,0.08352,3,1,31,2.22536,0.601,0.301,1,2,0,1,0,0
18441,0.37507,3,1,31,3.46405,1.861,0,1,1,1,1,0,0
18442,0.13447,3,2,32,1.53386,0.327,1.371,0,2,0,1,1,0
18443,0.64896,3,2,32,1.47271,0.77,1.861,0,1,0,1,1,0
18444,0.35141,3,2,32,3.646,7.542,0.193,0,2,0,1,0,1
18445,0.31419,3,1,31,26.95642,62.695,1.959,1,2,0,1,0,0
18446,0.26562,3,1,31,2.23027,4.55,0.569,1,2,1,1,0,0
18447,0.30826,3,2,32,10.76653,3.489,0,1,2,0,1,0,0
18448,0.10382,3,1,31,1.04161,1.049,0.123,0,2,1,1,0,0
18449,0.06224,2,1,21,0.98366,2.542,0.05,0,2,1,1,0,0
18450,0.70160,3,2,32,1.10092,0.58,0.837,0,2,0,1,0,0
18451,0.24889,3,2,32,2.36061,1.276,4.468,1,2,0,1,1,1
18452,1.74523,3,1,31,29.38207,10.129,0,1,2,0,1,0,0
18453,0.30340,3,1,31,1.89494,0.441,0,1,2,1,1,0,0
18454,0.20952,3,1,31,1.63526,1.805,0,0,2,1,1,1,0
18455,0.26867,3,2,32,7.36865,6.711,0,1,2,0,1,0,0
18456,0.10608,3,2,32,3.58612,1.249,0.208,1,2,1,1,0,0
18457,0.23510,2,1,21,4.83096,04.06,0,0,2,0,1,0,0
18458,0.05005,3,1,31,1.00555,3.235,0.352,0,2,1,1,0,0
18459,0.08510,3,2,32,1.03118,1.645,0.265,0,2,1,1,0,0
18460,0.05981,3,1,31,0.84524,2.566,0.048,0,1,1,1,0,0
18461,0.08199,3,1,31,0.89908,2.409,0.47,0,2,0,1,0,0
18462,0.62457,3,2,32,35.40452,4.456,0,1,2,1,1,0,0
18463,0.72233,3,2,32,1.09996,2.071,1.783,1,1,0,1,0,0
18464,0.30602,3,1,31,1.65546,05.01,0.096,1,1,1,1,0,1
18465,0.17455,3,2,32,3.65447,1.345,0.897,0,2,1,1,1,0
18466,1.35402,3,1,31,24.1854,6.116,2.039,1,2,0,1,0,0
18467,0.70112,3,1,31,10.76284,6.943,2.314,1,2,0,1,0,1
18469,0.03798,3,2,32,0.80308,1.339,0.198,0,2,0,1,0,0
18470,0.33635,3,2,32,2.5006,1.357,3.257,1,2,0,1,1,0
18471,0.09364,3,1,31,1.55179,4.883,0,1,2,1,1,0,0
18472,2.07894,3,2,32,9.49879,1.592,7.429,1,1,0,1,0,0
18473,1.53132,3,1,31,14.48189,9.846,0,1,2,0,1,0,0
18474,0.12538,3,1,31,1.90609,2.346,0.213,1,2,1,1,0,0
18475,0.50915,3,1,31,6.9381,1.649,0,1,2,1,1,0,0
18476,0.04019,2,1,21,1.27358,2.63,0,1,2,1,1,0,0
18477,0.21169,3,1,31,3.30135,2.87,0.383,0,2,1,1,0,0
18478,0.17987,3,2,32,0.9708,1.535,0.439,0,2,0,1,0,0
18479,0.31350,3,1,31,1.15608,0.953,0,1,1,1,1,0,0
18480,0.04582,3,2,32,2.96973,1.765,0,1,2,0,1,0,0
18481,0.49499,3,2,32,1.78586,1.222,2.749,0,2,0,1,0,0
18482,0.49726,3,1,31,1.74262,1.751,0,1,1,1,1,0,0
18483,0.14055,2,1,21,0.99581,2.308,0,1,1,0,1,0,0
18484,0.44472,1,1,11,1.584,4.246,0,0,2,1,1,0,0
18485,0.24312,3,1,31,1.74599,1.546,0,1,1,1,1,0,0
18486,0.14152,3,1,31,1.36071,0.354,0.283,0,2,0,1,0,0
18487,0.09384,3,2,32,5.96923,12.453,0.922,1,1,0,1,0,0
18488,0.49742,3,2,32,1.85861,0.765,0.219,0,2,0,1,1,0
18489,0.59925,3,2,32,1.20167,1.044,1.682,0,2,0,1,0,0
18490,0.15224,3,2,32,1.80944,1.977,0.582,0,2,0,1,0,0
18491,0.84076,3,2,32,7.44768,6.412,2.748,0,2,0,1,0,0
18492,0.30323,3,2,32,6.8692,3.078,3.848,1,1,0,1,0,0
18493,0.10089,3,2,32,1.89106,0,0.107,0,2,0,1,0,0
18494,0.14922,1,1,11,0.41977,2.002,0.243,0,3,1,1,0,0
18495,0.62284,3,1,31,0.99528,1.767,0.412,1,1,1,1,0,0
18496,0.97278,3,2,32,4.6701,7.379,1.987,0,2,0,1,0,1
18497,0.23685,1,1,11,1.31188,2.796,0.09,0,2,1,1,0,0
18498,0.07894,3,2,32,0.60535,1.903,0.069,0,2,1,1,0,0
18499,0.20491,2,1,21,1.52808,3.711,0.722,0,1,0,1,0,0
18500,0.16540,1,1,11,0.88322,2.341,0.062,1,2,1,1,0,0
18501,0.13325,2,1,21,1.21423,3.192,0,1,1,0,0,0,0
18503,0.44790,1,2,12,3.47641,3.557,2.001,1,2,1,1,0,0
18504,1.50026,2,1,21,9.64442,0,0,1,1,1,1,0,0
18505,0.07232,3,1,31,2.19181,1.671,0.557,0,2,0,1,0,0
18506,0.15112,3,2,32,24.00097,1.443,4.329,1,2,0,1,0,0
18507,0.60827,1,1,11,5.31214,1.697,0,1,1,1,1,0,0
18508,0.60801,3,1,31,5.27955,9.213,0,1,1,1,0,0,0
18509,0.24999,3,1,31,2.54583,9.245,0,1,1,1,0,0,0
18510,0.10849,3,1,31,2.4095,10.24,0.109,1,2,1,0,0,0
18511,0.08516,3,1,31,1.29354,6.514,0.143,1,1,0,1,0,0
18512,0.15600,3,1,31,0.62005,2.933,0.098,0,2,1,1,1,1
18513,0.11361,3,1,31,2.53051,1.814,0.181,0,2,1,1,0,1
18514,0.08995,3,1,31,0.69538,3.058,0.115,0,2,1,1,0,1
18515,0.07010,3,1,31,0.68332,2.308,0.105,0,1,1,1,0,0
18516,0.12005,3,1,31,0.77433,3.749,0.117,0,1,0,1,0,0
18517,1.34779,3,1,31,2.18645,4.279,1.242,1,2,1,1,0,0
18518,0.33282,3,1,31,1.42008,4.679,0,1,1,1,1,0,0
18519,0.26529,2,1,21,1.11036,1.996,0.322,1,2,1,1,0,0
18520,0.08807,2,1,21,1.7226,3.633,0,1,1,0,0,0,0
18521,0.53487,2,1,21,4.32835,5.129,0,1,1,1,1,0,0
18522,0.17465,2,1,21,3.57414,3.535,0,0,3,0,1,0,0
18523,0.20873,3,1,31,1.9562,8.728,0.1,1,1,1,1,0,1
18524,0.15900,3,1,31,2.38061,14.584,0.134,1,1,1,1,0,1
18525,0.22350,3,2,32,0.70271,2.117,0.056,0,2,1,1,1,1
18526,0.32036,3,1,31,1.98656,8.284,0.23,1,2,0,1,0,0
18527,0.14265,3,1,31,3.0353,3.372,0.187,1,1,1,1,0,0
18528,0.18491,3,1,31,4.02452,3.67,0.245,1,1,1,1,0,0
18529,0.21573,1,1,11,0.78183,1.727,0.038,1,1,0,1,0,0
18530,1.04944,1,1,11,3.52494,1.268,0.181,1,1,1,1,0,1
18531,0.15377,3,1,31,1.14653,4.015,0.509,0,2,1,1,1,1
18532,0.11512,3,1,31,1.29859,05.04,0.066,0,1,1,1,1,0
18533,0.11498,3,1,31,0.53485,3.004,0.026,1,1,1,1,1,0
18534,0.25889,3,1,31,0.70562,7.117,0.03,1,1,1,1,1,0
18535,0.22169,3,1,31,0.87608,4.173,0.058,0,2,1,1,0,1
18536,0.71845,3,1,31,2.1882,5.049,0.765,1,2,1,1,0,1
18537,0.63690,3,1,31,2.5462,10.442,0.174,1,2,1,1,0,1
18539,0.40867,2,1,21,0.32363,1.397,0,0,2,1,1,0,0
18540,0.32568,2,1,21,1.08496,3.14,0.054,1,1,1,1,0,0
18541,0.43130,2,1,21,0.77889,2.75,0.037,1,1,1,0,0,0
18542,0.20644,2,1,21,0.72969,2.38,0.063,1,1,1,0,0,0
18543,0.44427,3,1,31,1.529,2.849,0.089,1,2,1,1,0,0
18545,0.06940,1,1,11,0.3117,0.936,0,1,2,0,1,0,0
18546,0.09954,1,1,11,0.50975,1.221,0.032,1,2,1,0,0,0
18547,0.16020,2,1,21,1.42496,4.408,0.075,1,2,1,1,0,0
18548,0.23587,2,1,21,0.84437,3.556,0.054,1,2,1,1,1,1
18549,0.11818,2,1,21,0.53762,2.106,0.062,0,2,1,1,1,1
18550,0.27138,3,1,31,0.97836,2.058,0,1,1,1,1,1,0
18551,0.20691,3,1,31,2.23549,2.748,0.458,1,1,0,1,0,0
18552,0.00497,3,1,31,0.4081,2.993,0.024,1,1,0,1,0,0
18553,0.02521,3,1,31,0.40894,2.338,0.043,1,1,1,1,0,0
18554,0.10071,3,1,31,0.60053,2.627,0.034,1,1,1,1,0,0
18555,0.38871,2,1,21,0.8159,2.457,0.046,0,1,1,1,0,0
18556,0.05490,1,1,11,0.33924,0.774,0.037,1,2,1,1,0,0
18557,0.37556,3,1,31,2.17201,2.984,0.115,1,1,0,1,0,0
18558,0.27741,1,1,11,2.57825,2.963,0.269,1,1,0,1,0,0
18559,0.06485,3,1,31,0.55168,1.244,0,1,1,1,1,0,0
18560,0.13216,1,1,11,0.99393,1.57,0.188,1,1,0,1,0,0
18561,0.07327,3,1,31,0.54094,2.328,0.041,1,1,1,1,0,0
18563,0.06551,3,1,31,0.37004,2.608,0.039,1,1,1,1,0,0
18564,0.17471,1,1,11,1.44937,3.562,0.123,1,1,0,1,0,0
18565,0.05268,1,1,11,2.25602,0.609,0.152,1,1,1,0,0,0
18566,0.31570,2,1,21,0.67466,1.931,0.059,1,1,1,0,0,0
18567,0.40135,1,1,11,1.08921,3.669,0.048,1,1,1,1,0,0
18568,0.06167,1,1,11,1.0913,1.17,0.176,0,2,0,1,0,0
18569,0.50510,1,1,11,1.11727,1.068,0.146,0,3,1,1,0,0
18570,0.15757,1,1,11,0.44103,2.566,0.051,1,1,1,1,0,0
18571,0.52932,3,1,31,2.5044,3.783,0,1,1,1,1,0,0
18572,0.15931,3,1,31,1.41158,1.904,0.068,1,1,0,1,0,0
18573,0.17018,3,1,31,0.32888,1.138,0.034,0,1,0,1,0,0
18574,0.42056,1,1,11,2.11042,0.722,0,1,1,0,1,0,0
18575,0.18029,3,1,31,1.1951,1.788,0,1,1,0,1,0,0
18576,0.25071,2,1,21,5.62366,0,0,1,1,1,1,0,0
18577,0.51334,2,1,21,2.56436,6.323,0,1,1,1,0,0,0
18578,0.16490,2,1,21,0.67925,1.246,0.025,1,1,1,0,0,1
18579,0.31300,2,1,21,1.27865,0.156,0.052,1,1,1,1,0,0
18580,1.13811,3,1,31,26.27494,2.984,0,1,2,0,1,0,0
18581,1.31718,3,1,31,101.13627,11.515,0,1,2,0,1,0,0
18582,0.23252,3,1,31,1.33368,3.023,0.189,1,1,0,1,0,0
18583,0.07522,3,2,32,2.11046,1.824,0.274,0,2,0,1,0,0
18584,0.70742,1,2,12,9.20021,1.443,0.481,0,1,0,1,0,0
18586,0.22535,1,2,12,1.02966,1.664,0.171,0,2,1,1,0,0
18587,0.24730,3,1,31,1.5667,0.916,0.493,0,2,0,1,0,0
18588,0.17867,1,1,11,0.73764,2.352,0.243,1,1,1,1,0,0
18589,0.14589,1,2,12,0.77204,1.529,0.046,0,2,0,1,0,0
18590,0.21319,1,1,11,4.57657,0.719,0.719,1,1,1,1,0,0
18591,0.16512,1,1,11,1.02051,4.193,0.34,0,1,1,1,0,0
18592,0.09914,3,1,31,0.97713,0.851,0.041,1,1,0,1,0,0
18593,0.34534,3,1,31,1.15424,2.189,0.107,0,1,0,1,0,0
18594,0.15948,1,1,11,0.88921,0.925,0.051,0,2,0,1,0,0
18595,0.24530,2,1,21,1.44248,2.857,0.071,1,1,0,1,0,0
18596,0.16107,2,1,21,1.12512,1.443,0,1,1,1,0,0,0
18597,1.62337,2,1,21,13.59044,2.178,4.355,1,2,0,1,0,0
18598,0.92222,2,1,21,2.22953,1.559,0,1,1,1,1,0,1
18599,0.06924,2,1,21,1.19951,1.15,0.121,1,1,0,0,0,0
18600,0.16018,2,2,22,2.33197,1.097,0.853,0,2,0,1,0,0
18601,0.11352,2,1,21,1.3235,2.464,0.123,0,2,0,1,0,0
18602,0.06730,2,2,22,2.15573,0.305,0.508,0,2,0,1,0,0
18603,0.74860,2,1,21,2.75524,2.361,0.393,1,2,0,1,0,0
18605,0.67102,2,1,21,1.07781,1.307,0,1,1,1,1,0,0
18606,0.12702,3,1,31,0.80876,0.856,0.285,1,1,1,1,0,0
18607,0.16127,1,1,11,2.85203,0.264,0,1,1,1,1,0,1
18608,0.07288,3,1,31,0.32616,1.224,0.07,1,1,1,1,0,0
18610,0.85839,2,1,21,1.07156,1.329,0,1,1,0,0,0,0
18611,0.09320,3,1,31,0.68956,1.928,0.08,0,1,1,1,0,0
18612,0.22082,2,1,21,0.68369,1.877,0.068,0,2,0,1,0,0
18613,0.19393,3,1,31,0.77308,2.911,0.217,1,1,1,1,0,0
18614,0.23256,2,1,21,0.99699,1.059,0.042,0,1,0,1,0,0
18615,0.06918,3,1,31,1.4021,1.527,0.069,1,1,0,1,0,0
18616,0.39055,2,1,21,2.17259,0.097,0,1,1,1,1,0,0
18617,0.21984,2,1,21,1.48634,2.231,0.083,1,1,0,1,0,0
18618,0.12631,2,1,21,1.49125,2.839,0.086,1,1,0,1,0,0
18620,0.16529,3,1,31,1.87616,1.635,0.385,1,1,0,1,0,0
18622,0.15271,2,1,21,1.25413,1.454,0.116,1,2,0,1,0,0
18623,0.24808,3,1,31,1.99316,2.017,0.192,1,1,0,1,0,0
18624,0.11585,3,1,31,0.84077,1.329,0.076,1,1,0,1,0,0
18625,0.15210,2,1,21,2.68207,1.587,0,1,1,0,1,0,0
18626,0.54623,3,1,31,1.0348,1.373,0.284,0,1,0,1,0,0
18627,0.06921,3,1,31,2.09374,1.551,0.31,1,1,1,1,0,0
18628,1.26299,1,1,11,5.59596,2.718,0,1,1,1,1,0,0
18629,0.51209,3,1,31,3.34546,7.354,0.446,1,1,1,1,0,0
18630,0.51401,1,1,11,3.7116,1.394,0,1,1,1,1,0,0
18631,2.16335,1,1,11,8.31754,2.51,0,1,1,1,1,0,0
18632,0.06124,1,1,11,1.48377,0.809,0,1,1,1,1,0,0
18633,0.13433,2,1,21,0.92014,2.446,0.078,1,1,0,1,0,0
18634,0.12132,3,1,31,2.13504,2.099,0.123,1,1,1,1,0,0
18635,0.24126,1,1,11,1.28314,0.692,0.086,1,1,1,1,0,0
18636,0.16176,3,1,31,0.73426,2.031,0.038,1,1,1,1,0,0
18637,0.20898,2,1,21,0.89417,1.578,0,1,1,1,0,0,0
18638,0.28132,1,2,12,1.95805,2.804,0.208,0,2,0,1,0,0
18639,0.05480,3,1,31,1.8336,3.235,0.108,0,1,0,1,0,0
18641,0.49992,1,1,11,5.94861,2.474,0,1,1,1,1,0,0
18642,0.30752,1,1,11,1.11168,2.802,0.044,1,1,1,1,0,0
18643,0.23632,3,1,31,1.45963,0.146,0,1,1,0,1,0,0
18644,0.14185,3,1,31,2.10086,4.562,0.157,1,1,1,1,0,0
18645,0.63799,3,1,31,1.17266,3.904,0.256,0,2,0,1,0,0
18646,0.16032,1,1,11,1.46973,0.991,0,1,1,1,1,0,0
18647,0.30303,3,1,31,1.61541,3.032,0.105,1,1,1,1,0,0
18649,0.41833,3,1,31,0.97838,2.652,0.054,0,2,0,1,0,0
18650,0.15453,3,1,31,1.53894,5.924,0.343,0,1,0,1,0,0
18651,0.55572,3,1,31,1.75331,0.75,0.083,1,2,0,1,0,0
18652,0.30252,1,1,11,1.51114,0.912,0.091,1,2,0,1,0,0
18653,0.15063,3,1,31,1.40208,2.222,0.06,1,1,0,1,0,0
18654,0.20230,1,2,12,2.75283,2.736,0.391,0,2,0,1,0,0
18655,0.28268,1,1,11,1.37095,0.517,0.296,0,2,0,1,0,0
18656,0.03407,1,1,11,0.7218,1.209,0.04,1,1,1,1,0,0
18657,0.13054,3,1,31,1.76825,1.87,0.104,1,1,1,1,0,0
18658,0.19272,1,1,11,2.7406,4.883,0.168,1,2,0,1,0,0
18659,0.07300,1,1,11,1.16364,2.405,0.049,0,2,0,1,1,1
18660,0.35441,3,1,31,1.70219,1.154,0,1,1,1,1,1,0
18661,0.19874,2,1,21,2.50191,3.566,0,1,1,0,1,0,0
18662,0.06400,3,1,31,1.41319,0.291,0.116,0,2,0,1,1,0
18663,0.17433,1,1,11,2.10835,2.636,0.188,0,2,1,1,1,1
18664,0.10638,1,1,11,13.04717,1.401,0,1,1,0,1,1,0
18665,0.13747,3,1,31,0.83657,0.528,0.066,0,2,0,1,1,0
18666,0.40416,1,1,11,2.90229,3.457,0.144,0,2,1,1,1,1
18667,0.19363,3,1,31,1.74359,2.847,0.081,1,1,0,1,0,0
18668,0.10356,3,1,31,1.04832,1.174,0.043,1,2,0,1,0,0
18669,0.03437,2,1,21,0.89919,4.984,0.245,0,1,0,1,0,0
18671,5.91283,1,1,11,38.96649,6.684,3.342,1,1,0,1,0,0
18672,0.49470,3,1,31,3.12322,3.953,0.376,1,1,0,1,0,0
18673,0.40568,1,2,12,12.75039,0,0,1,1,0,1,0,0
18674,0.34743,1,1,11,3.25702,5.155,0.184,1,1,0,1,0,0
18675,0.04852,3,1,31,0.50653,0.081,0.061,0,2,0,1,0,0
18676,0.07089,3,2,32,1.83021,1.348,0.09,0,2,0,1,0,0
18677,0.45595,2,1,21,2.13322,5.598,0.439,1,2,1,1,1,1
18678,0.08964,3,1,31,1.19309,0.062,0.062,0,2,0,1,0,0
18680,0.09454,3,1,31,0.36774,0.363,0.02,0,2,0,1,0,0
18681,0.39408,3,2,32,4.23951,2.377,0.648,0,2,0,1,0,0
18682,0.18233,3,2,32,28.40233,6.36,2.12,1,1,0,1,0,0
18683,0.23353,2,1,21,0.65668,2.767,0,1,1,1,1,0,0
18684,0.15611,2,1,21,0.81399,4.059,0.318,1,1,0,1,0,0
18685,0.16179,1,1,11,1.25858,1.82,0,0,2,0,1,1,1
18686,0.15830,2,1,21,0.96186,4.842,0,1,1,0,1,0,0
18687,0.01322,1,1,11,2.79489,0.252,0.126,1,1,1,1,1,0
18688,0.10752,2,1,21,0.98353,3.504,0.224,1,1,0,1,0,0
18689,0.08117,3,1,31,0.31002,2.547,0.056,0,1,1,1,1,0
18690,0.66918,1,1,11,5.41672,10.198,0.283,1,2,1,1,1,1
18691,0.31974,3,1,31,2.7627,0.73,0,1,1,0,1,0,0
18692,1.52081,3,1,31,10.72267,18.882,1.111,1,1,0,1,0,0
18693,0.14749,1,2,12,0.89029,4.657,0.304,0,2,0,1,0,1
18694,0.18699,1,1,11,1.94636,3.243,0.093,0,2,1,1,1,1
18695,0.28527,3,2,32,1.62388,2.462,0.205,0,2,0,1,0,0
18696,0.23417,3,1,31,1.23007,2.939,0.092,0,2,0,1,0,0
18697,0.39264,3,1,31,3.65602,0,0.688,1,1,0,1,0,0
18698,0.15036,3,1,31,0.85235,3.311,0.124,0,2,0,1,0,0
18701,0.08676,3,2,32,0.83516,0.152,0.102,0,2,0,1,0,0
18702,0.38380,3,1,31,1.85666,1.442,0.206,1,1,1,1,0,0
18703,0.40464,3,1,31,3.03152,1.297,0,1,1,1,1,0,0
18704,0.19277,3,1,31,1.39717,1.275,0.071,1,2,1,1,0,0
18705,2.59304,3,1,31,19.69337,11.272,1.61,1,2,0,1,0,0
18706,0.11119,3,1,31,0.33188,1.194,0.047,0,2,0,1,0,0
18707,0.14625,3,2,32,1.31607,0,0.141,0,2,0,1,0,0
18708,0.21373,3,2,32,2.04817,0,0,0,2,0,1,0,0
18710,0.10327,3,2,32,1.24364,0,0.07,0,2,0,1,0,0
18711,0.27641,1,1,11,2.38386,7.979,0.127,1,2,0,1,0,0
18712,0.15059,2,2,22,2.05718,4.74,0.113,0,2,1,1,0,1
18713,0.12181,3,2,32,1.59838,0,0.153,0,2,0,1,0,0
18714,0.08492,2,1,21,0.95318,2.454,0.12,0,1,1,1,0,0
18715,0.39268,3,1,31,2.0633,0.19,0.19,1,2,0,1,0,0
18716,0.25305,3,1,31,1.24491,0.195,0.065,0,1,0,1,0,0
